system:index,Ave_Wet,CLC_STATE,Den_ID,Fire_Cat,Prec_Tree,dist2build,used,.geo
00000000000000000026,-0.302324,1320,FP095A,B,52,1530.515953149132,0.0,"{""type"":""Point"",""coordinates"":[-80.69917577294656,25.39995765940839]}"
00000000000000000140,-0.311267,1320,FP095A,B,82,827.5509551641276,0.0,"{""type"":""Point"",""coordinates"":[-80.68317849844392,25.397117950316584]}"
00000000000000000024,-0.440675,1320,FP095A,C,59,536.8251190388971,0.0,"{""type"":""Point"",""coordinates"":[-80.6893340718852,25.42347087957143]}"
000000000000000000f6,-0.408984,1320,FP095A,C,97,1048.1746659567896,0.0,"{""type"":""Point"",""coordinates"":[-80.67850816836041,25.41082907762878]}"
00000000000000000102,-0.408984,1320,FP095A,C,97,1047.0762627524687,0.0,"{""type"":""Point"",""coordinates"":[-80.67965195115094,25.411311212994708]}"
00000000000000000138,-0.390892,1320,FP095A,C,58,583.5306855802896,0.0,"{""type"":""Point"",""coordinates"":[-80.67916126796145,25.415819640638272]}"
0000000000000000010e,-0.408984,1130,FP095A,C,100,873.1707507039074,0.0,"{""type"":""Point"",""coordinates"":[-80.67782812627614,25.412284434892804]}"
000000000000000000f0,-0.392779,1320,FP095A,U,26,71.29475308685888,0.0,"{""type"":""Point"",""coordinates"":[-80.65614506498937,25.417780286635807]}"
000000000000000000fb,-0.37418,1320,FP095A,U,35,351.94547522132035,0.0,"{""type"":""Point"",""coordinates"":[-80.65066326003793,25.420533118696035]}"
000000000000000000fd,-0.284943,1320,FP095A,U,79,352.36038992377735,0.0,"{""type"":""Point"",""coordinates"":[-80.65560374141008,25.385916681558808]}"
0000000000000000010c,-0.195726,1320,FP095A,U,68,750.0449731916003,0.0,"{""type"":""Point"",""coordinates"":[-80.6668268316145,25.4247618728275]}"
00000000000000000116,-0.265176,1320,FP095A,U,45,492.09179013163555,0.0,"{""type"":""Point"",""coordinates"":[-80.67550565580486,25.42620675755349]}"
00000000000000000117,-0.416321,1320,FP095A,U,69,645.4833162729611,0.0,"{""type"":""Point"",""coordinates"":[-80.62357188137042,25.403938934801122]}"
0000000000000000013f,-0.130747,1320,FP095A,U,85,401.58013054996337,0.0,"{""type"":""Point"",""coordinates"":[-80.61992777172462,25.404534710403823]}"
000000000000000000f2,-0.284943,1840,FP095A,U,40,0.0,0.0,"{""type"":""Point"",""coordinates"":[-80.66113565344571,25.389358726094603]}"
00000000000000000136,-0.37418,1840,FP095A,U,32,0.0,0.0,"{""type"":""Point"",""coordinates"":[-80.6494884072571,25.417150448526943]}"
00000000000000000013,-0.163424,2110,FP095A,U,40,1541.2969438994812,0.0,"{""type"":""Point"",""coordinates"":[-80.70427211078314,25.39254477847098]}"
00000000000000000014,-0.30488,2110,FP095A,U,41,655.0610647455911,0.0,"{""type"":""Point"",""coordinates"":[-80.69588755324833,25.38870400700892]}"
00000000000000000015,-0.30488,2110,FP095A,U,79,523.9038234330359,0.0,"{""type"":""Point"",""coordinates"":[-80.69412427150249,25.391295788498585]}"
00000000000000000016,-0.040203,2110,FP095A,U,5,2597.212223558587,0.0,"{""type"":""Point"",""coordinates"":[-80.7030953034297,25.36927308406614]}"
00000000000000000019,-0.03048,2110,FP095A,U,46,1667.7996045783555,0.0,"{""type"":""Point"",""coordinates"":[-80.7053218696866,25.38497573308759]}"
0000000000000000001c,-0.396624,2110,FP095A,U,43,391.96882735594926,0.0,"{""type"":""Point"",""coordinates"":[-80.6928360683653,25.387482876724484]}"
0000000000000000001d,-0.163424,2110,FP095A,U,46,2298.4023931110037,0.0,"{""type"":""Point"",""coordinates"":[-80.71223122921641,25.388718955534646]}"
0000000000000000001f,-0.297212,2110,FP095A,U,38,1462.5635679385134,0.0,"{""type"":""Point"",""coordinates"":[-80.69838944458154,25.378771177333782]}"
00000000000000000021,-0.30488,2110,FP095A,U,27,597.4107404219046,0.0,"{""type"":""Point"",""coordinates"":[-80.69532928328258,25.388962843897126]}"
00000000000000000022,-0.163424,2110,FP095A,U,46,1647.1900738243373,0.0,"{""type"":""Point"",""coordinates"":[-80.70497464199534,25.393841666805518]}"
00000000000000000025,-0.078225,2110,FP095A,U,30,1361.894789270471,0.0,"{""type"":""Point"",""coordinates"":[-80.69055865489639,25.376863249702627]}"
000000000000000000f4,-0.241984,2110,FP095A,U,90,732.3073336012955,0.0,"{""type"":""Point"",""coordinates"":[-80.64768876856981,25.382491156051582]}"
000000000000000000f5,-0.396624,2110,FP095A,U,35,151.5584140898276,0.0,"{""type"":""Point"",""coordinates"":[-80.68486595639858,25.387739459421944]}"
000000000000000000fe,0.060481,2110,FP095A,U,38,715.7172594322711,0.0,"{""type"":""Point"",""coordinates"":[-80.63768432461961,25.363433679406832]}"
00000000000000000100,-0.222857,2110,FP095A,U,92,528.252573975676,0.0,"{""type"":""Point"",""coordinates"":[-80.63356591469937,25.384303494980955]}"
00000000000000000103,-0.392779,2110,FP095A,U,1,317.785722226721,0.0,"{""type"":""Point"",""coordinates"":[-80.66001359596461,25.419963343435768]}"
00000000000000000106,-0.151042,2110,FP095A,U,84,554.5550571225958,0.0,"{""type"":""Point"",""coordinates"":[-80.63264379515495,25.384094995562645]}"
0000000000000000010d,-0.416321,2110,FP095A,U,3,240.06941523715926,0.0,"{""type"":""Point"",""coordinates"":[-80.62338637091716,25.408053477189473]}"
00000000000000000111,-0.345837,2110,FP095A,U,41,172.34973705444338,0.0,"{""type"":""Point"",""coordinates"":[-80.64392353990799,25.38762812716731]}"
00000000000000000113,-0.396624,2110,FP095A,U,77,329.5675975333175,0.0,"{""type"":""Point"",""coordinates"":[-80.68505071023465,25.392607978127536]}"
00000000000000000114,-0.243785,2110,FP095A,U,84,957.2890456550738,0.0,"{""type"":""Point"",""coordinates"":[-80.65974441431194,25.380430630417496]}"
00000000000000000118,-0.475408,2110,FP095A,U,6,1197.3441401626967,0.0,"{""type"":""Point"",""coordinates"":[-80.68560108033299,25.378264768532055]}"
0000000000000000011a,0.039668,2110,FP095A,U,41,1245.2343605226888,0.0,"{""type"":""Point"",""coordinates"":[-80.64153716191855,25.366894729141286]}"
0000000000000000011e,-0.00743,2110,FP095A,U,92,59.120190361686596,0.0,"{""type"":""Point"",""coordinates"":[-80.62300220630244,25.377611172110072]}"
0000000000000000011f,-0.241984,2110,FP095A,U,91,1285.7901165914238,0.0,"{""type"":""Point"",""coordinates"":[-80.65135961874785,25.377461441569306]}"
00000000000000000121,-0.05049,2110,FP095A,U,37,1974.3192382516982,0.0,"{""type"":""Point"",""coordinates"":[-80.66196081363684,25.3712508504985]}"
00000000000000000126,0.029356,2110,FP095A,U,3,1563.7640706126983,0.0,"{""type"":""Point"",""coordinates"":[-80.65016368734483,25.35925467912141]}"
00000000000000000127,-0.05049,2110,FP095A,U,58,1877.2366180900246,0.0,"{""type"":""Point"",""coordinates"":[-80.65723650300856,25.37213644826226]}"
00000000000000000128,-0.200558,2110,FP095A,U,31,1016.1303585559931,0.0,"{""type"":""Point"",""coordinates"":[-80.67543706851302,25.37989678889254]}"
00000000000000000132,-0.200558,2110,FP095A,U,5,545.3682048813349,0.0,"{""type"":""Point"",""coordinates"":[-80.67987174155195,25.38412913322151]}"
00000000000000000137,0.01736,2110,FP095A,U,35,1956.9531483210862,0.0,"{""type"":""Point"",""coordinates"":[-80.68067504090496,25.37138229554273]}"
0000000000000000013c,-0.252459,2110,FP095A,U,73,359.29513664172396,0.0,"{""type"":""Point"",""coordinates"":[-80.68152655459389,25.392864864355783]}"
0000000000000000013e,-0.024474,2110,FP095A,U,47,2226.5585934374085,0.0,"{""type"":""Point"",""coordinates"":[-80.65465406950206,25.364142377899956]}"
00000000000000000143,0.039668,2110,FP095A,U,48,1114.820849307878,0.0,"{""type"":""Point"",""coordinates"":[-80.63937802503683,25.367929422744037]}"
00000000000000000144,0.01736,2110,FP095A,U,6,1504.2260505646414,0.0,"{""type"":""Point"",""coordinates"":[-80.68136497463938,25.375458498829676]}"
00000000000000000145,-0.024474,2110,FP095A,U,55,2342.626927083811,0.0,"{""type"":""Point"",""coordinates"":[-80.6563627348962,25.36357260032546]}"
00000000000000000147,-0.243785,2110,FP095A,U,86,1301.490322803286,0.0,"{""type"":""Point"",""coordinates"":[-80.65760672118301,25.377328183322774]}"
0000000000000000014e,0.039668,2110,FP095A,U,33,1301.0968269498078,0.0,"{""type"":""Point"",""coordinates"":[-80.63794564829838,25.373421593552454]}"
0000000000000000014f,-0.345915,2110,FP095A,U,81,36.73650424401055,0.0,"{""type"":""Point"",""coordinates"":[-80.62602655206732,25.388932982774442]}"
00000000000000000151,-0.475408,2110,FP095A,U,6,1318.0719207055918,0.0,"{""type"":""Point"",""coordinates"":[-80.68748878563379,25.37717054623434]}"
00000000000000000017,0.035961,2120,FP095A,U,2,3101.011411201259,0.0,"{""type"":""Point"",""coordinates"":[-80.70938945672798,25.36784223658502]}"
00000000000000000020,0.027432,2120,FP095A,U,3,2650.034609972632,0.0,"{""type"":""Point"",""coordinates"":[-80.68953752434112,25.35359174436073]}"
00000000000000000023,0.035961,2120,FP095A,U,3,3240.5020111794784,0.0,"{""type"":""Point"",""coordinates"":[-80.70752151927992,25.36496516567707]}"
000000000000000000f8,0.013137,2120,FP095A,U,2,2458.107964966513,0.0,"{""type"":""Point"",""coordinates"":[-80.66415092989814,25.353603272019328]}"
000000000000000000fc,0.007773,2120,FP095A,U,8,1791.6525945402852,0.0,"{""type"":""Point"",""coordinates"":[-80.67872944271645,25.345858418571297]}"
00000000000000000104,0.013137,2120,FP095A,U,1,2848.6953779883174,0.0,"{""type"":""Point"",""coordinates"":[-80.67021912216708,25.35713585535152]}"
00000000000000000108,0.194705,2120,FP095A,U,61,475.01299997350355,0.0,"{""type"":""Point"",""coordinates"":[-80.61751960609735,25.373127865285657]}"
0000000000000000010f,0.020179,2120,FP095A,U,6,1791.114629453948,0.0,"{""type"":""Point"",""coordinates"":[-80.67192800053391,25.347282353509417]}"
00000000000000000119,0.064456,2120,FP095A,U,4,1035.2280456238213,0.0,"{""type"":""Point"",""coordinates"":[-80.6475446792843,25.353918588772757]}"
0000000000000000011b,0.008551,2120,FP095A,U,27,2423.0515866607825,0.0,"{""type"":""Point"",""coordinates"":[-80.67038927479373,25.36715939886503]}"
00000000000000000120,0.013137,2120,FP095A,U,7,2832.0129943825877,0.0,"{""type"":""Point"",""coordinates"":[-80.6724007605712,25.356737288420696]}"
00000000000000000124,0.090221,2120,FP095A,U,1,494.95876363771913,0.0,"{""type"":""Point"",""coordinates"":[-80.64247876345893,25.352055050785705]}"
0000000000000000012b,0.13716,2120,FP095A,U,0,174.50013263734758,0.0,"{""type"":""Point"",""coordinates"":[-80.63084130660482,25.356952740520736]}"
0000000000000000012c,0.020179,2120,FP095A,U,8,1595.6879666068908,0.0,"{""type"":""Point"",""coordinates"":[-80.66558801912053,25.34587847652212]}"
0000000000000000012e,0.020179,2120,FP095A,U,11,1688.7042796328208,0.0,"{""type"":""Point"",""coordinates"":[-80.67078561342738,25.346517755550007]}"
0000000000000000012f,0.090221,2120,FP095A,U,1,598.9742004687762,0.0,"{""type"":""Point"",""coordinates"":[-80.6416257076146,25.355271503691945]}"
00000000000000000130,-0.070504,2120,FP095A,U,6,1044.5534684665415,0.0,"{""type"":""Point"",""coordinates"":[-80.65171158256948,25.4267439910061]}"
00000000000000000131,0.064456,2120,FP095A,U,5,756.519546272525,0.0,"{""type"":""Point"",""coordinates"":[-80.6461716321622,25.351077791475593]}"
00000000000000000134,0.013137,2120,FP095A,U,5,2905.447220307743,0.0,"{""type"":""Point"",""coordinates"":[-80.66770143577007,25.35773983289326]}"
00000000000000000135,-0.021224,2120,FP095A,U,2,3239.771199096034,0.0,"{""type"":""Point"",""coordinates"":[-80.68444250197905,25.358892840633406]}"
0000000000000000013b,0.104644,2120,FP095A,U,2,527.406733367223,0.0,"{""type"":""Point"",""coordinates"":[-80.64776945747633,25.34444284263245]}"
0000000000000000014c,0.020179,2120,FP095A,U,10,1603.7274750916815,0.0,"{""type"":""Point"",""coordinates"":[-80.67118744803939,25.345680399369567]}"
0000000000000000014d,0.052677,2120,FP095A,U,31,1289.1601959532277,0.0,"{""type"":""Point"",""coordinates"":[-80.65916829791053,25.34305762918516]}"
00000000000000000101,-0.264985,1880,FP095A,U,35,107.37842871635956,0.0,"{""type"":""Point"",""coordinates"":[-80.66458347753239,25.388129426775983]}"
00000000000000000152,-0.264985,1880,FP095A,U,86,296.97688909403934,1.0,"{""type"":""Point"",""coordinates"":[-80.66459816449446,25.386385723454957]}"
000000000000000000f3,-0.22124,1130,FP095A,U,89,23.15067382607062,0.0,"{""type"":""Point"",""coordinates"":[-80.6185224464285,25.394723159823787]}"
00000000000000000142,-0.195726,1130,FP095A,U,67,1014.140219469011,0.0,"{""type"":""Point"",""coordinates"":[-80.66308580383337,25.429881425701478]}"
0000000000000000014a,-0.128016,1130,FP095A,U,73,872.7988347757889,0.0,"{""type"":""Point"",""coordinates"":[-80.65618369731249,25.425042173889747]}"
0000000000000000009e,-0.33191,1320,FP095B,A,31,385.4408377168146,0.0,"{""type"":""Point"",""coordinates"":[-80.66339500045989,25.394967176497204]}"
000000000000000000da,-0.518432,1320,FP095B,A,57,568.44437461174,0.0,"{""type"":""Point"",""coordinates"":[-80.64782468584912,25.401972886534175]}"
00000000000000000091,-0.284943,2110,FP095B,A,73,204.39397124044717,0.0,"{""type"":""Point"",""coordinates"":[-80.65732512089538,25.39143879513931]}"
000000000000000000ba,-0.33191,2110,FP095B,A,2,548.504283353616,0.0,"{""type"":""Point"",""coordinates"":[-80.66557734117798,25.394568719871298]}"
000000000000000000cf,-0.347472,2110,FP095B,A,20,146.80836210479177,0.0,"{""type"":""Point"",""coordinates"":[-80.66087649490127,25.395571025849293]}"
000000000000000000e0,-0.518432,2110,FP095B,A,3,457.5787825333273,0.0,"{""type"":""Point"",""coordinates"":[-80.64953391700192,25.401403197167372]}"
000000000000000000d0,-0.32004,2120,FP095B,A,2,786.1625673724546,0.0,"{""type"":""Point"",""coordinates"":[-80.67762269828542,25.3967248551454]}"
000000000000000000b9,-0.37418,1320,FP095B,B,13,190.54255031272947,0.0,"{""type"":""Point"",""coordinates"":[-80.64452840704267,25.41529170993348]}"
000000000000000000c5,-0.713232,1320,FP095B,B,54,360.41278900202786,0.0,"{""type"":""Point"",""coordinates"":[-80.62400495269037,25.394782103277418]}"
000000000000000000ea,-0.416321,1320,FP095B,B,86,322.8076763890404,0.0,"{""type"":""Point"",""coordinates"":[-80.63111050677942,25.411251216330978]}"
000000000000000000b4,-0.445653,1130,FP095B,B,97,1121.9376460812446,0.0,"{""type"":""Point"",""coordinates"":[-80.63470846768293,25.404724580983935]}"
000000000000000000de,-0.416321,1130,FP095B,B,96,915.6311326844493,0.0,"{""type"":""Point"",""coordinates"":[-80.63254366137096,25.405759148644954]}"
00000000000000000000,-0.279789,1320,FP095B,C,30,24.656849933040313,0.0,"{""type"":""Point"",""coordinates"":[-80.68979460611692,25.43446317683193]}"
00000000000000000002,-0.447197,1320,FP095B,C,38,492.53313638106755,0.0,"{""type"":""Point"",""coordinates"":[-80.69746140575744,25.430377589806906]}"
00000000000000000005,-0.571353,1320,FP095B,C,57,2239.9631927969526,0.0,"{""type"":""Point"",""coordinates"":[-80.70257688020287,25.40567542868269]}"
00000000000000000006,-0.2887,1320,FP095B,C,65,219.4328206074814,0.0,"{""type"":""Point"",""coordinates"":[-80.69883021621771,25.433773727092305]}"
00000000000000000007,-0.447197,1320,FP095B,C,55,1225.1161731186135,0.0,"{""type"":""Point"",""coordinates"":[-80.69850700657106,25.422808628647225]}"
0000000000000000000a,-0.405384,1320,FP095B,C,59,1149.4569853712494,0.0,"{""type"":""Point"",""coordinates"":[-80.70542323132666,25.426552179365046]}"
0000000000000000000c,-0.506535,1320,FP095B,C,62,1242.9289711236524,0.0,"{""type"":""Point"",""coordinates"":[-80.69157279296556,25.416603766840602]}"
0000000000000000000d,-0.440675,1320,FP095B,C,95,212.28807793991305,0.0,"{""type"":""Point"",""coordinates"":[-80.68851107010451,25.426795224936015]}"
0000000000000000000e,-0.2887,1320,FP095B,C,69,395.990776194287,0.0,"{""type"":""Point"",""coordinates"":[-80.69815914212354,25.43167449521071]}"
0000000000000000008e,-0.265176,1320,FP095B,C,67,292.17305771370974,0.0,"{""type"":""Point"",""coordinates"":[-80.67804455772264,25.425571330992195]}"
0000000000000000009a,-0.440675,1320,FP095B,C,39,9.188480987190271,0.0,"{""type"":""Point"",""coordinates"":[-80.68730554355461,25.42912809690804]}"
000000000000000000ad,-0.265176,1320,FP095B,C,41,243.3729805884508,0.0,"{""type"":""Point"",""coordinates"":[-80.67822907744183,25.43043983116398]}"
000000000000000000b2,-0.390892,1320,FP095B,C,30,538.7928253144007,0.0,"{""type"":""Point"",""coordinates"":[-80.67878047790037,25.416096730241378]}"
000000000000000000b5,-0.416662,1320,FP095B,C,98,639.7134156479087,0.0,"{""type"":""Point"",""coordinates"":[-80.66356460431751,25.40499067127853]}"
000000000000000000bb,-0.426398,1320,FP095B,C,85,419.43204111348865,0.0,"{""type"":""Point"",""coordinates"":[-80.65513327496603,25.40908168150246]}"
000000000000000000c1,-0.450271,1320,FP095B,C,67,87.1983186399731,0.0,"{""type"":""Point"",""coordinates"":[-80.6504074410876,25.40996703949748]}"
000000000000000000c7,-0.440675,1320,FP095B,C,67,161.3864424517472,0.0,"{""type"":""Point"",""coordinates"":[-80.68601716714794,25.42531514321471]}"
000000000000000000d2,-0.408984,1320,FP095B,C,58,1044.530100301691,0.0,"{""type"":""Point"",""coordinates"":[-80.67385331748149,25.409214052959147]}"
000000000000000000d8,-0.265176,1320,FP095B,C,47,134.89259079848685,0.0,"{""type"":""Point"",""coordinates"":[-80.67470380867596,25.43069654169609]}"
000000000000000000df,-0.390892,1320,FP095B,C,80,639.7190864366255,0.0,"{""type"":""Point"",""coordinates"":[-80.67454322171872,25.41329026717366]}"
000000000000000000e2,-0.37418,1320,FP095B,C,63,187.1940059181679,0.0,"{""type"":""Point"",""coordinates"":[-80.65078239740257,25.415158774959014]}"
000000000000000000ec,-0.506535,1320,FP095B,C,49,924.8408242761274,0.0,"{""type"":""Point"",""coordinates"":[-80.68373967952245,25.414695464069307]}"
000000000000000000ee,-0.390892,1320,FP095B,C,71,734.5234644406602,0.0,"{""type"":""Point"",""coordinates"":[-80.68066882449128,25.415007089942623]}"
00000000000000000004,-0.527685,2110,FP095B,C,24,2068.8397563062836,0.0,"{""type"":""Point"",""coordinates"":[-80.69628561841292,25.407105969026023]}"
0000000000000000000f,-0.302324,2110,FP095B,C,55,1872.2969922372363,0.0,"{""type"":""Point"",""coordinates"":[-80.70070853271056,25.402798282274997]}"
000000000000000000cd,-0.265176,2110,FP095B,C,18,241.12940020000144,0.0,"{""type"":""Point"",""coordinates"":[-80.67304900410004,25.421960778407414]}"
0000000000000000009b,-0.128016,2120,FP095B,C,41,979.9097135150333,0.0,"{""type"":""Point"",""coordinates"":[-80.65775573944798,25.42596029150167]}"
00000000000000000003,-0.440675,1130,FP095B,C,76,272.7234232626193,0.0,"{""type"":""Point"",""coordinates"":[-80.68906952941418,25.426536417031706]}"
000000000000000000ef,-0.128016,1130,FP095B,C,68,786.7446934623192,1.0,"{""type"":""Point"",""coordinates"":[-80.65777053592662,25.424216598876562]}"
000000000000000000b3,-0.355105,1320,FP095B,D,42,240.07933641568718,0.0,"{""type"":""Point"",""coordinates"":[-80.64071370136179,25.39174880229468]}"
000000000000000000c0,-0.518432,1320,FP095B,D,50,821.9938613999549,0.0,"{""type"":""Point"",""coordinates"":[-80.6433332018617,25.3970849923963]}"
000000000000000000c2,-0.390249,1320,FP095B,U,42,0.0,0.0,"{""type"":""Point"",""coordinates"":[-80.66861320431593,25.417728238712435]}"
000000000000000000ca,-0.355105,1320,FP095B,U,41,389.8682535427258,0.0,"{""type"":""Point"",""coordinates"":[-80.63479280798816,25.3931014145307]}"
000000000000000000cc,-0.355105,1320,FP095B,U,28,26.34610061360252,0.0,"{""type"":""Point"",""coordinates"":[-80.63934533345925,25.38890796503285]}"
00000000000000000008,-0.188796,2110,FP095B,U,26,1532.1996398462202,0.0,"{""type"":""Point"",""coordinates"":[-80.68944651163616,25.44892775220742]}"
00000000000000000097,-0.713232,2110,FP095B,U,22,1263.3476782104447,0.0,"{""type"":""Point"",""coordinates"":[-80.63084970611234,25.401263346648776]}"
000000000000000000a4,-0.153653,2110,FP095B,U,2,1357.1445592152418,0.0,"{""type"":""Point"",""coordinates"":[-80.65950192822223,25.431666198780512]}"
000000000000000000ae,-0.392779,2110,FP095B,U,3,116.50763547028225,0.0,"{""type"":""Point"",""coordinates"":[-80.65292056909925,25.41826131047122]}"
000000000000000000c3,-0.191904,2110,FP095B,U,42,1224.7057692059939,0.0,"{""type"":""Point"",""coordinates"":[-80.67581751156993,25.444326066299833]}"
000000000000000000c6,-0.243785,2110,FP095B,U,85,598.834183289491,0.0,"{""type"":""Point"",""coordinates"":[-80.65876313348637,25.38370963242476]}"
000000000000000000d3,-0.252459,2110,FP095B,U,92,207.89992403186895,0.0,"{""type"":""Point"",""coordinates"":[-80.68271962198682,25.391424040321247]}"
000000000000000000d5,-0.181866,2110,FP095B,U,2,1258.107138332144,0.0,"{""type"":""Point"",""coordinates"":[-80.66411481006898,25.439754433402356]}"
000000000000000000d7,-0.222857,2110,FP095B,U,96,755.6584154653841,0.0,"{""type"":""Point"",""coordinates"":[-80.64093912086138,25.382273121723234]}"
000000000000000000e8,-0.241984,2110,FP095B,U,91,904.5994367861081,0.0,"{""type"":""Point"",""coordinates"":[-80.65234158673873,25.380888482775354]}"
00000000000000000001,-0.2887,2120,FP095B,U,1,91.42989561999187,0.0,"{""type"":""Point"",""coordinates"":[-80.69697192960734,25.436607387891996]}"
00000000000000000009,-0.188796,2120,FP095B,U,1,1051.0673183195709,0.0,"{""type"":""Point"",""coordinates"":[-80.68802168508114,25.444316635496662]}"
0000000000000000000b,-0.303323,2120,FP095B,U,1,227.03729550052012,0.0,"{""type"":""Point"",""coordinates"":[-80.701418704547,25.439072954103764]}"
00000000000000000010,-0.2887,2120,FP095B,U,3,296.69077196231797,0.0,"{""type"":""Point"",""coordinates"":[-80.69235810119055,25.437790167753548]}"
00000000000000000089,-0.205658,2120,FP095B,U,1,3552.0029933194587,0.0,"{""type"":""Point"",""coordinates"":[-80.64931784732599,25.455610573816077]}"
0000000000000000008a,-0.169161,2120,FP095B,U,4,3477.1561745486606,0.0,"{""type"":""Point"",""coordinates"":[-80.63950698983274,25.44906019677508]}"
0000000000000000008b,-0.128016,2120,FP095B,U,27,1103.1608703079462,0.0,"{""type"":""Point"",""coordinates"":[-80.65430676773036,25.427189412535643]}"
0000000000000000008c,-0.021567,2120,FP095B,U,2,2634.4244116977584,0.0,"{""type"":""Point"",""coordinates"":[-80.61167996675564,25.432551687168427]}"
0000000000000000008d,-0.348239,2120,FP095B,U,2,298.52230869604995,0.0,"{""type"":""Point"",""coordinates"":[-80.64085611069817,25.420321212700003]}"
0000000000000000008f,-0.191904,2120,FP095B,U,1,1777.3793922691013,0.0,"{""type"":""Point"",""coordinates"":[-80.67168339166514,25.448664985876036]}"
00000000000000000090,-0.128016,2120,FP095B,U,17,1250.2982347433956,0.0,"{""type"":""Point"",""coordinates"":[-80.65293549527384,25.428562334040485]}"
00000000000000000092,-0.205658,2120,FP095B,U,0,3693.9567356016037,0.0,"{""type"":""Point"",""coordinates"":[-80.64417286908645,25.45232143887341]}"
00000000000000000093,-0.169161,2120,FP095B,U,4,3948.5373911891033,0.0,"{""type"":""Point"",""coordinates"":[-80.6391437746914,25.453313261150004]}"
00000000000000000094,-0.185971,2120,FP095B,U,5,4156.618463861262,0.0,"{""type"":""Point"",""coordinates"":[-80.64382922942816,25.45836310512337]}"
00000000000000000096,-0.070504,2120,FP095B,U,3,701.3955466555036,0.0,"{""type"":""Point"",""coordinates"":[-80.64877827679298,25.4237471244579]}"
00000000000000000098,-0.191904,2120,FP095B,U,4,1551.9406173602229,0.0,"{""type"":""Point"",""coordinates"":[-80.67250810329966,25.44676173103685]}"
00000000000000000099,-0.033528,2120,FP095B,U,3,882.05180797373,0.0,"{""type"":""Point"",""coordinates"":[-80.62672875119448,25.42213283620343]}"
0000000000000000009c,-0.134358,2120,FP095B,U,23,1800.6311763167332,0.0,"{""type"":""Point"",""coordinates"":[-80.67282751421615,25.449142692584694]}"
0000000000000000009d,-0.195799,2120,FP095B,U,15,3491.382285315533,0.0,"{""type"":""Point"",""coordinates"":[-80.6531825153489,25.45779379887224]}"
0000000000000000009f,-0.169161,2120,FP095B,U,1,3499.590165759391,0.0,"{""type"":""Point"",""coordinates"":[-80.63883989338143,25.4492557907233]}"
000000000000000000a0,-0.033528,2120,FP095B,U,8,908.7486835589599,0.0,"{""type"":""Point"",""coordinates"":[-80.62580635726786,25.421924291875154]}"
000000000000000000a2,0.039114,2120,FP095B,U,2,605.1510723508555,0.0,"{""type"":""Point"",""coordinates"":[-80.61067812790694,25.410956467414483]}"
000000000000000000a3,-0.032752,2120,FP095B,U,3,2233.7678436216434,0.0,"{""type"":""Point"",""coordinates"":[-80.62179626593166,25.433649411163213]}"
000000000000000000a5,-0.0762,2120,FP095B,U,2,3215.1068529424883,0.0,"{""type"":""Point"",""coordinates"":[-80.63064014667681,25.445743476544212]}"
000000000000000000a7,-0.071738,2120,FP095B,U,3,3683.965685347724,0.0,"{""type"":""Point"",""coordinates"":[-80.61654459523506,25.445882171395596]}"
000000000000000000a8,-0.183272,2120,FP095B,U,1,1950.895782081798,0.0,"{""type"":""Point"",""coordinates"":[-80.67100306232147,25.450115818614805]}"
000000000000000000aa,-0.070504,2120,FP095B,U,3,1392.7428676889858,0.0,"{""type"":""Point"",""coordinates"":[-80.6490563708863,25.42998754741382]}"
000000000000000000ab,-0.055148,2120,FP095B,U,0,891.8050295672004,0.0,"{""type"":""Point"",""coordinates"":[-80.63708939943348,25.425457966553523]}"
000000000000000000ac,-0.072175,2120,FP095B,U,3,2537.0664381231236,0.0,"{""type"":""Point"",""coordinates"":[-80.63275621706158,25.439858685422347]}"
000000000000000000af,-2.27E-4,2120,FP095B,U,2,2009.9153720833128,0.0,"{""type"":""Point"",""coordinates"":[-80.61636754928904,25.42852072123001]}"
000000000000000000b0,-0.163863,2120,FP095B,U,10,3502.5749725347673,0.0,"{""type"":""Point"",""coordinates"":[-80.66867901842599,25.464042429351775]}"
000000000000000000b1,-0.071738,2120,FP095B,U,3,3266.4737692528947,0.0,"{""type"":""Point"",""coordinates"":[-80.61673535051024,25.441767675005032]}"
000000000000000000b6,-0.0762,2120,FP095B,U,3,3147.4040822112297,0.0,"{""type"":""Point"",""coordinates"":[-80.6233214320791,25.443241546682106]}"
000000000000000000b7,-0.153653,2120,FP095B,U,3,1728.4825711871913,0.0,"{""type"":""Point"",""coordinates"":[-80.65271573476579,25.432900956094183]}"
000000000000000000b8,-0.083837,2120,FP095B,U,3,762.0242403272865,0.0,"{""type"":""Point"",""coordinates"":[-80.6161621613585,25.415440023191714]}"
000000000000000000bc,-0.153653,2120,FP095B,U,0,1873.1464330801468,0.0,"{""type"":""Point"",""coordinates"":[-80.65418321270673,25.434159540623842]}"
000000000000000000bd,-0.075533,2120,FP095B,U,32,2745.9764099553768,0.0,"{""type"":""Point"",""coordinates"":[-80.64522402532192,25.44237715593404]}"
000000000000000000be,-0.355105,2120,FP095B,U,84,29.31751486260808,0.0,"{""type"":""Point"",""coordinates"":[-80.63564632327554,25.389885022642197]}"
000000000000000000bf,-0.173736,2120,FP095B,U,3,2716.6224769984847,0.0,"{""type"":""Point"",""coordinates"":[-80.65248089731277,25.4476480827386]}"
