CatID,Used,Age,Fire_Cat,HR_Area,Ave_Wet,Prec_Tree,dist2build,Veg_Class
191,0,13,B,3.24E+08,-0.359841,30,13490.09093,Marsh_Shrub
191,0,13,U,3.24E+08,-0.319829,58,11826.30687,Marsh_Shrub
191,0,13,U,3.24E+08,0.084908,20,9453.522035,Marsh_Shrub
191,0,13,B,3.24E+08,-0.039638,53,6028.461784,Marsh_Shrub
191,0,13,B,3.24E+08,-0.44293,40,10878.28905,Marsh_Shrub
191,0,13,B,3.24E+08,-0.085419,55,5176.070565,Marsh_Shrub
191,0,13,C,3.24E+08,-0.067056,44,5164.243557,Marsh_Shrub
191,0,13,U,3.24E+08,-0.063427,16,8453.584254,Marsh_Shrub
191,0,13,B,3.24E+08,0.002131,56,5931.950702,Marsh_Shrub
191,0,13,C,3.24E+08,0.042083,25,4293.333877,Marsh_Shrub
191,0,13,U,3.24E+08,0.033528,16,6437.156223,Marsh_Shrub
191,0,13,B,3.24E+08,-0.039638,48,6004.477159,Marsh_Shrub
191,0,13,U,3.24E+08,-0.067056,34,5495.852815,Marsh_Shrub
191,0,13,A,3.24E+08,-0.621198,22,11198.48215,Marsh_Shrub
191,0,13,U,3.24E+08,-0.05037,79,5391.214267,Marsh_Shrub
191,0,13,U,3.24E+08,-0.06652,9,8660.685077,Marsh_Shrub
191,0,13,D,3.24E+08,-0.265176,54,10629.28589,Marsh_Shrub
191,0,13,U,3.24E+08,-0.016068,26,5216.677402,Marsh_Shrub
191,0,13,U,3.24E+08,-0.179691,38,11056.97819,Marsh_Shrub
191,0,13,U,3.24E+08,-0.473768,39,11969.7133,Marsh_Shrub
191,0,13,A,3.24E+08,0.109728,50,6813.429841,Marsh_Shrub
191,0,13,B,3.24E+08,-0.371856,23,11674.25172,Marsh_Shrub
191,0,13,A,3.24E+08,0.055082,20,1498.617039,Marsh_Shrub
191,0,13,D,3.24E+08,0.006578,77,4918.165282,Marsh_Shrub
191,0,13,A,3.24E+08,0.028864,21,477.8713725,Marsh_Shrub
191,0,13,B,3.24E+08,-0.375888,78,11262.58071,Marsh_Shrub
191,0,13,C,3.24E+08,0.057915,50,5504.804133,Marsh_Shrub
191,0,13,D,3.24E+08,-0.113158,48,8198.404461,Marsh_Shrub
192,0,4,U,1.27E+08,0.063807,37,992.9859848,Marsh_Shrub
192,0,4,U,1.27E+08,-0.054643,4,3968.04364,Marsh_Shrub
192,0,4,C,1.27E+08,-0.042099,56,2045.335819,Marsh_Shrub
192,0,4,A,1.27E+08,0.040558,41,4114.177763,Marsh_Shrub
192,0,4,U,1.27E+08,-0.024416,16,2713.218521,Marsh_Shrub
192,0,4,U,1.27E+08,0.04227,58,3863.997934,Marsh_Shrub
192,0,4,U,1.27E+08,0.171648,50,1313.784897,Marsh_Shrub
192,0,4,A,1.27E+08,0.131936,81,2518.708253,Marsh_Shrub
192,0,4,U,1.27E+08,-0.178722,19,3522.471776,Marsh_Shrub
192,0,4,U,1.27E+08,0.126217,49,3392.391472,Marsh_Shrub
192,0,4,U,1.27E+08,0.001965,30,4057.461735,Marsh_Shrub
192,0,4,C,1.27E+08,-0.114598,34,2579.649989,Marsh_Shrub
192,0,4,U,1.27E+08,0.026868,24,4122.403056,Marsh_Shrub
192,0,4,C,1.27E+08,-0.070104,53,850.8881786,Marsh_Shrub
192,0,4,U,1.27E+08,-0.033528,47,1468.579906,Marsh_Shrub
192,0,4,U,1.27E+08,-0.067056,56,5262.995178,Marsh_Shrub
192,0,4,C,1.27E+08,-0.08162,21,2535.917507,Marsh_Shrub
192,0,4,C,1.27E+08,0.085344,27,2361.840909,Marsh_Shrub
192,0,4,U,1.27E+08,-0.054643,22,4991.691786,Marsh_Shrub
192,0,4,U,1.27E+08,-0.017043,3,1202.756455,Marsh_Shrub
192,0,4,U,1.27E+08,-0.06096,43,7426.073773,Marsh_Shrub
192,0,4,U,1.27E+08,0.115824,42,2140.975323,Marsh_Shrub
192,0,4,U,1.27E+08,-0.051048,46,5535.52755,Marsh_Shrub
192,0,4,B,1.27E+08,0.084424,39,3006.228695,Marsh_Shrub
192,0,4,C,1.27E+08,-0.085419,64,5167.753945,Marsh_Shrub
192,0,4,A,1.27E+08,0.171648,53,1033.173163,Marsh_Shrub
192,0,4,U,1.27E+08,0.067056,52,8824.489671,Marsh_Shrub
192,0,4,U,1.27E+08,-0.021129,56,2152.963313,Marsh_Shrub
192,0,4,A,1.27E+08,0.026868,48,4563.615517,Marsh_Shrub
192,0,4,D,1.27E+08,0.005697,22,729.8581329,Marsh_Shrub
192,0,4,U,1.27E+08,-0.018359,12,6353.439077,Marsh_Shrub
192,0,4,U,1.27E+08,-0.067056,47,5769.699744,Marsh_Shrub
192,0,4,A,1.27E+08,0.130839,25,2394.130293,Marsh_Shrub
192,0,4,U,1.27E+08,0.052406,73,2698.357638,Marsh_Shrub
192,0,4,A,1.27E+08,0.085344,34,2637.839691,Marsh_Shrub
192,0,4,U,1.27E+08,-0.017043,24,1424.138707,Marsh_Shrub
192,0,4,U,1.27E+08,0.171648,1,718.2775124,Marsh_Shrub
192,0,4,D,1.27E+08,-0.006797,46,622.9394442,Marsh_Shrub
192,0,4,A,1.27E+08,0.171648,40,828.8263111,Marsh_Shrub
192,0,4,U,1.27E+08,0.022126,54,3229.383963,Marsh_Shrub
192,0,4,U,1.27E+08,0.122114,31,3316.057344,Marsh_Shrub
192,0,4,U,1.27E+08,-0.070104,48,4053.729592,Marsh_Shrub
192,0,4,U,1.27E+08,0.014859,27,788.9432765,Marsh_Shrub
192,0,3,D,2.52E+08,-0.127718,26,7448.574473,Marsh_Shrub
192,0,3,U,2.52E+08,-0.004861,22,4909.719332,Marsh_Shrub
192,0,3,U,2.52E+08,-0.06096,40,4496.758361,Marsh_Shrub
192,0,3,B,2.52E+08,-0.08162,49,2580.223424,Marsh_Shrub
192,0,3,U,2.52E+08,0.008006,18,10219.73682,Marsh_Shrub
192,0,3,U,2.52E+08,0.107124,15,8679.971175,Marsh_Shrub
192,0,3,D,2.52E+08,-0.016134,21,6125.990445,Marsh_Shrub
192,0,3,D,2.52E+08,-0.06096,49,7632.732457,Marsh_Shrub
192,0,3,U,2.52E+08,0.116927,35,2989.616781,Marsh_Shrub
192,0,3,U,2.52E+08,0.100584,33,6764.770017,Marsh_Shrub
192,0,3,U,2.52E+08,-0.052546,58,4475.230217,Marsh_Shrub
192,0,3,B,2.52E+08,-0.039638,82,5351.547361,Marsh_Shrub
192,0,3,A,2.52E+08,0.117308,39,6174.819243,Marsh_Shrub
192,0,3,U,2.52E+08,0.162733,64,4599.555427,Marsh_Shrub
192,0,3,A,2.52E+08,-0.033528,31,1674.66297,Marsh_Shrub
192,0,3,A,2.52E+08,0.069977,80,2445.67038,Marsh_Shrub
192,0,3,U,2.52E+08,0.036577,19,6462.936914,Marsh_Shrub
192,0,3,U,2.52E+08,0.103049,23,4751.122506,Marsh_Shrub
192,0,3,U,2.52E+08,0.039752,70,6497.369625,Marsh_Shrub
192,0,3,U,2.52E+08,-0.153077,30,2203.38878,Marsh_Shrub
192,0,3,D,2.52E+08,0.070869,45,1274.13979,Marsh_Shrub
192,0,3,B,2.52E+08,-0.082867,77,3017.351315,Marsh_Shrub
192,0,3,U,2.52E+08,0.095294,2,5404.680014,Marsh_Shrub
192,0,3,U,2.52E+08,-0.070104,57,4079.832769,Marsh_Shrub
192,0,3,U,2.52E+08,-0.19274,50,4079.355026,Marsh_Shrub
192,0,3,U,2.52E+08,0.095294,49,5281.340082,Marsh_Shrub
192,0,3,U,2.52E+08,0.11768,28,8140.157056,Marsh_Shrub
192,0,3,U,2.52E+08,0.039752,38,6194.334827,Marsh_Shrub
192,0,3,U,2.52E+08,0.067056,34,2989.760805,Marsh_Shrub
192,0,3,D,2.52E+08,-0.016134,33,6551.681912,Marsh_Shrub
192,0,3,U,2.52E+08,0.013728,41,3470.831855,Marsh_Shrub
192,0,3,C,2.52E+08,-0.085761,71,4811.078426,Marsh_Shrub
192,0,3,U,2.52E+08,0.343047,8,6872.618679,Marsh_Shrub
192,0,3,U,2.52E+08,-0.099407,41,1631.363048,Marsh_Shrub
192,0,3,U,2.52E+08,0.127266,84,6840.749756,Marsh_Shrub
192,0,3,U,2.52E+08,0.246888,21,1411.911477,Marsh_Shrub
192,0,3,U,2.52E+08,0.054347,37,8061.873412,Marsh_Shrub
192,0,3,U,2.52E+08,0.057024,53,5228.348227,Marsh_Shrub
192,0,3,U,2.52E+08,0.100584,49,5887.227072,Marsh_Shrub
192,0,3,D,2.52E+08,-0.115824,33,4119.323977,Marsh_Shrub
192,0,3,U,2.52E+08,-0.115824,58,3990.944067,Marsh_Shrub
192,0,3,U,2.52E+08,0.040859,62,190.2274485,Marsh_Shrub
192,0,3,A,2.52E+08,-0.029188,34,7167.228413,Marsh_Shrub
192,0,3,A,2.52E+08,-0.083577,35,7496.690894,Marsh_Shrub
192,0,3,U,2.52E+08,-0.178722,22,2863.259339,Marsh_Shrub
192,0,3,U,2.52E+08,0.042672,13,5559.596211,Marsh_Shrub
192,0,3,U,2.52E+08,-0.45982,19,10282.94166,Marsh_Shrub
192,0,3,A,2.52E+08,-0.06769,43,1288.853488,Marsh_Shrub
192,0,3,U,2.52E+08,-0.115824,75,3309.477545,Marsh_Shrub
192,0,3,B,2.52E+08,-0.016068,31,5485.616594,Marsh_Shrub
192,0,3,A,2.52E+08,0.064241,59,2914.235605,Marsh_Shrub
192,0,3,U,2.52E+08,0.014549,0,4175.126039,Marsh_Shrub
192,0,3,A,2.52E+08,0.058108,2,7267.283089,Marsh_Shrub
192,0,3,U,2.52E+08,0.034255,27,10055.31058,Marsh_Shrub
192,0,3,A,2.52E+08,-0.039997,54,8306.281592,Marsh_Shrub
195,0,6,U,3.30E+07,-0.678707,55,1955.869842,Marsh_Shrub
195,0,6,C,3.30E+07,-1.15214,70,3483.984267,Marsh_Shrub
195,0,6,B,3.30E+07,-1.01129,5,503.6784289,Marsh_Shrub
195,0,6,A,3.30E+07,-0.601049,81,6391.6515,Marsh_Shrub
195,0,6,A,3.30E+07,-0.936587,66,4767.742232,Marsh_Shrub
195,0,6,C,3.30E+07,-1.02228,91,3071.013757,Marsh_Shrub
195,0,6,B,3.30E+07,-0.951011,66,470.4952875,Marsh_Shrub
195,0,6,D,3.30E+07,-0.957091,52,3544.337878,Marsh_Shrub
195,0,6,C,3.30E+07,-0.895093,69,2630.8773,Marsh_Shrub
199,0,3,U,46300000,0.030116,78,4916.559778,Marsh_Shrub
199,0,3,U,46300000,0.097471,75,3675.183691,Marsh_Shrub
199,0,3,U,46300000,-0.020754,79,5109.757856,Marsh_Shrub
199,0,3,D,46300000,0.094625,74,4302.937642,Marsh_Shrub
199,0,3,C,46300000,-0.053019,37,3779.95259,Marsh_Shrub
199,0,3,U,46300000,-0.008241,73,3933.662563,Marsh_Shrub
199,0,3,U,46300000,0.059189,76,3844.826106,Marsh_Shrub
199,0,3,U,46300000,-0.069524,62,3573.642565,Marsh_Shrub
199,0,3,U,46300000,-0.079911,61,3814.762943,Marsh_Shrub
199,0,3,C,46300000,-0.028027,78,2805.678196,Marsh_Shrub
199,0,3,U,46300000,-0.015366,64,4363.624654,Marsh_Shrub
199,0,3,U,46300000,-0.154234,56,2374.845291,Marsh_Shrub
199,0,3,C,46300000,0.083853,6,1843.314419,Marsh_Shrub
199,0,3,U,46300000,0.070207,37,3848.857421,Marsh_Shrub
199,0,3,U,46300000,0.030116,72,4811.75602,Marsh_Shrub
199,0,3,U,46300000,0.055838,81,5294.955911,Marsh_Shrub
199,0,3,U,46300000,-0.259744,52,3171.786786,Marsh_Shrub
199,0,3,C,46300000,-0.053019,68,3180.649715,Marsh_Shrub
199,0,3,U,46300000,-0.323727,55,2281.959966,Marsh_Shrub
199,0,3,D,46300000,0.066054,65,5142.187744,Marsh_Shrub
199,0,3,U,46300000,-0.10672,70,2812.557563,Marsh_Shrub
220,1,7,C,1.54E+08,0.218678,25,2091.864916,Marsh_Shrub
220,0,7,C,1.54E+08,0.093769,12,2375.81899,Marsh_Shrub
220,0,7,C,1.54E+08,0.068786,55,793.2218463,Marsh_Shrub
220,0,7,B,1.54E+08,0.005196,9,2527.467349,Marsh_Shrub
220,0,7,U,1.54E+08,0.210037,4,1933.809622,Marsh_Shrub
220,0,7,C,1.54E+08,0.210548,2,1155.318914,Marsh_Shrub
220,0,7,U,1.54E+08,-0.025008,9,4163.052819,Marsh_Shrub
220,0,7,C,1.54E+08,0.213264,25,2241.37288,Marsh_Shrub
220,0,7,B,1.54E+08,-0.277138,2,5435.699929,Marsh_Shrub
220,0,7,C,1.54E+08,0.119088,0,1655.252437,Marsh_Shrub
220,0,7,U,1.54E+08,-0.047372,26,225.4537359,Marsh_Shrub
220,0,7,U,1.54E+08,-0.083977,25,617.7315908,Marsh_Shrub
220,0,7,C,1.54E+08,0.124968,44,2116.887959,Marsh_Shrub
220,0,7,C,1.54E+08,0.091227,16,0,Marsh_Shrub
220,0,7,U,1.54E+08,0.140784,32,877.5288089,Marsh_Shrub
220,0,7,C,1.54E+08,0.252057,25,448.0617118,Marsh_Shrub
220,0,7,C,1.54E+08,0.218678,2,2337.67365,Marsh_Shrub
220,0,7,B,1.54E+08,-0.142991,3,490.4043659,Marsh_Shrub
220,0,7,C,1.54E+08,0.069436,1,2081.804136,Marsh_Shrub
220,0,7,U,1.54E+08,0.195072,12,1303.846657,Marsh_Shrub
220,0,7,C,1.54E+08,0.069436,20,2094.528821,Marsh_Shrub
220,0,7,U,1.54E+08,-0.093134,18,7631.062628,Marsh_Shrub
220,0,7,U,1.54E+08,0.029148,16,1107.480748,Marsh_Shrub
220,0,7,U,1.54E+08,-0.13716,86,5438.391427,Marsh_Shrub
220,0,7,C,1.54E+08,0.062324,8,294.0267894,Marsh_Shrub
220,0,7,U,1.54E+08,-0.188797,19,2073.194089,Marsh_Shrub
220,0,7,C,1.54E+08,0.065195,55,803.7019508,Marsh_Shrub
220,0,7,C,1.54E+08,0.03048,14,1607.336148,Marsh_Shrub
220,0,7,C,1.54E+08,0.213264,24,1795.326332,Marsh_Shrub
220,0,7,B,1.54E+08,-0.016444,3,2509.444875,Marsh_Shrub
220,0,7,C,1.54E+08,0.098843,2,406.4974731,Marsh_Shrub
220,0,7,C,1.54E+08,0.027273,2,3206.449549,Marsh_Shrub
220,0,7,B,1.54E+08,-0.146304,1,1798.41313,Marsh_Shrub
220,0,7,U,1.54E+08,-0.02497,5,1339.659633,Marsh_Shrub
220,0,7,B,1.54E+08,-0.277138,2,5289.123599,Marsh_Shrub
220,0,7,U,1.54E+08,-0.186854,27,2876.40156,Marsh_Shrub
220,0,7,U,1.54E+08,0.252057,6,129.5095077,Marsh_Shrub
220,0,7,B,1.54E+08,0.04838,25,1323.82099,Marsh_Shrub
220,0,7,B,1.54E+08,-0.061212,4,1415.06917,Marsh_Shrub
220,0,7,U,1.54E+08,0.140784,1,486.3829847,Marsh_Shrub
220,0,7,U,1.54E+08,-0.228621,15,2922.295361,Marsh_Shrub
220,0,7,C,1.54E+08,0.121208,4,11.14169982,Marsh_Shrub
220,0,7,B,1.54E+08,0.130453,5,1734.464834,Marsh_Shrub
220,0,7,U,1.54E+08,-0.136599,29,6485.226079,Marsh_Shrub
220,0,7,U,1.54E+08,-0.10668,31,7582.701871,Marsh_Shrub
220,0,7,U,1.54E+08,-0.109728,5,912.5573096,Marsh_Shrub
220,0,7,B,1.54E+08,-0.060664,43,595.2621989,Marsh_Shrub
221,0,2,U,1.48E+08,-0.083977,6,802.5477318,Marsh_Shrub
221,0,2,U,1.48E+08,0.022527,25,2566.39317,Marsh_Shrub
221,0,2,B,1.48E+08,-0.378799,0,5418.820875,Marsh_Shrub
221,0,2,U,1.48E+08,0.038444,24,1076.465686,Marsh_Shrub
221,0,2,B,1.48E+08,-0.142991,4,378.8793009,Marsh_Shrub
221,0,2,U,1.48E+08,0.091227,2,196.3948386,Marsh_Shrub
221,0,2,B,1.48E+08,-0.378799,10,5799.320835,Marsh_Shrub
221,0,2,U,1.48E+08,-0.083977,1,631.0321079,Marsh_Shrub
221,0,2,U,1.48E+08,-0.188797,0,2042.460156,Marsh_Shrub
221,0,2,U,1.48E+08,-0.13716,19,3637.608821,Marsh_Shrub
221,0,2,C,1.48E+08,-0.222504,17,4008.948028,Marsh_Shrub
221,0,2,U,1.48E+08,-0.146922,5,1743.937029,Marsh_Shrub
221,0,2,C,1.48E+08,0.121208,1,195.4656087,Marsh_Shrub
221,0,2,B,1.48E+08,-0.061212,5,1417.559952,Marsh_Shrub
221,0,2,U,1.48E+08,0.124968,3,320.7577711,Marsh_Shrub
221,0,2,U,1.48E+08,-0.06791,42,2853.08243,Marsh_Shrub
221,0,2,U,1.48E+08,-0.060664,1,262.5729395,Marsh_Shrub
221,0,2,C,1.48E+08,0.062324,18,568.3764418,Marsh_Shrub
221,0,2,U,1.48E+08,-0.083977,2,892.5735195,Marsh_Shrub
221,0,2,C,1.48E+08,0.210548,47,922.6291097,Marsh_Shrub
221,0,2,U,1.48E+08,-0.109728,31,861.5332183,Marsh_Shrub
221,0,2,U,1.48E+08,0.262706,19,867.7735712,Marsh_Shrub
221,0,2,B,1.48E+08,-0.393858,15,5951.374303,Marsh_Shrub
221,0,2,B,1.48E+08,-0.083121,5,949.6348815,Marsh_Shrub
221,0,2,B,1.48E+08,-0.026208,0,1570.543392,Marsh_Shrub
221,0,2,C,1.48E+08,0.098843,3,364.0712544,Marsh_Shrub
221,0,2,B,1.48E+08,0.08792,7,1162.614377,Marsh_Shrub
221,0,2,C,1.48E+08,-0.008577,8,3117.556437,Marsh_Shrub
221,0,2,B,1.48E+08,-0.088359,53,1082.767315,Marsh_Shrub
221,0,2,U,1.48E+08,0.038444,10,723.3803456,Marsh_Shrub
221,0,2,B,1.48E+08,-0.261191,2,109.0133659,Marsh_Shrub
221,0,2,C,1.48E+08,0.124968,37,1942.979125,Marsh_Shrub
221,0,2,U,1.48E+08,0.022527,22,1952.670239,Marsh_Shrub
221,0,2,B,1.48E+08,-0.04841,25,8020.296093,Marsh_Shrub
221,0,2,C,1.48E+08,-0.186854,12,171.5583284,Marsh_Shrub
221,0,2,B,1.48E+08,-0.026208,5,1597.915161,Marsh_Shrub
221,0,2,C,1.48E+08,-0.104203,24,4407.290163,Marsh_Shrub
221,0,2,U,1.48E+08,-0.056005,18,2114.019095,Marsh_Shrub
221,0,2,U,1.48E+08,0.255139,7,268.6764781,Marsh_Shrub
221,0,2,U,1.48E+08,0.109801,58,1347.211071,Marsh_Shrub
221,0,2,U,1.48E+08,0.255139,6,594.9363746,Marsh_Shrub
221,0,2,C,1.48E+08,0.006096,41,4279.06253,Marsh_Shrub
221,0,2,B,1.48E+08,-0.261191,0,927.7260472,Marsh_Shrub
221,0,2,C,1.48E+08,0.210548,25,922.2009003,Marsh_Shrub
221,0,2,C,1.48E+08,0.010353,45,4872.79265,Marsh_Shrub
221,0,2,U,1.48E+08,-0.02497,32,1087.408693,Marsh_Shrub
221,0,2,U,1.48E+08,0.140784,0,1126.107803,Marsh_Shrub
49,0,11,C,1.60E+08,0.032194,34,122.4693811,Marsh_Shrub
49,0,11,B,1.60E+08,0.18429,54,2017.608635,Marsh_Shrub
49,0,11,U,1.60E+08,0.239359,19,143.6219196,Marsh_Shrub
49,0,11,C,1.60E+08,-0.181889,33,3457.848204,Marsh_Shrub
49,0,11,C,1.60E+08,-0.03048,62,743.6167296,Marsh_Shrub
49,0,11,C,1.60E+08,0.094625,75,4878.414694,Marsh_Shrub
49,0,11,C,1.60E+08,-0.03048,47,1275.863243,Marsh_Shrub
49,0,11,C,1.60E+08,-0.211208,54,1777.78075,Marsh_Shrub
49,0,11,U,1.60E+08,-0.204633,68,4212.558074,Marsh_Shrub
49,0,11,U,1.60E+08,-0.015366,78,4665.346754,Marsh_Shrub
49,0,11,B,1.60E+08,-0.070916,25,3406.663027,Marsh_Shrub
49,0,11,C,1.60E+08,-0.181889,56,3473.743029,Marsh_Shrub
55,1,8,C,1.92E+08,-0.40842,29,7415.992786,Marsh_Shrub
55,0,8,U,1.92E+08,-0.244641,29,2391.343302,Marsh_Shrub
55,0,8,U,1.92E+08,-0.365944,62,9057.184551,Marsh_Shrub
55,0,8,U,1.92E+08,-0.228409,22,8048.344858,Marsh_Shrub
55,0,8,U,1.92E+08,-0.328128,23,11214.85646,Marsh_Shrub
55,0,8,U,1.92E+08,-0.390515,76,7659.70098,Marsh_Shrub
55,0,8,U,1.92E+08,-0.060122,1,6762.081829,Marsh_Shrub
55,0,8,U,1.92E+08,-0.03048,57,11460.20041,Marsh_Shrub
55,0,8,U,1.92E+08,-0.369004,72,7780.842958,Marsh_Shrub
55,0,8,U,1.92E+08,-0.051704,30,10191.12174,Marsh_Shrub
55,0,8,U,1.92E+08,-0.366671,68,5913.28502,Marsh_Shrub
55,0,8,B,1.92E+08,-0.167057,8,3739.323294,Marsh_Shrub
55,0,8,B,1.92E+08,-0.185928,16,2943.289443,Marsh_Shrub
55,0,8,C,1.92E+08,-0.247083,12,5119.229519,Marsh_Shrub
55,0,8,U,1.92E+08,-0.267743,16,5967.499156,Marsh_Shrub
55,0,8,B,1.92E+08,-0.185928,8,3173.644956,Marsh_Shrub
55,0,8,U,1.92E+08,-0.279071,30,4928.347381,Marsh_Shrub
55,0,8,U,1.92E+08,-0.06466,78,11737.55001,Marsh_Shrub
55,0,8,U,1.92E+08,-0.222504,26,4737.946749,Marsh_Shrub
55,0,8,U,1.92E+08,-0.057261,71,12283.70371,Marsh_Shrub
55,0,8,U,1.92E+08,-0.222504,5,5174.008431,Marsh_Shrub
55,0,8,C,1.92E+08,-0.40842,37,7457.577173,Marsh_Shrub
55,0,8,U,1.92E+08,-0.243977,13,4066.393483,Marsh_Shrub
55,0,8,B,1.92E+08,-0.2599,18,2809.248665,Marsh_Shrub
55,0,8,U,1.92E+08,-0.222504,26,4730.007466,Marsh_Shrub
55,0,8,U,1.92E+08,0.035736,79,9801.143225,Marsh_Shrub
55,0,8,B,1.92E+08,-0.147012,10,3163.862178,Marsh_Shrub
55,0,8,U,1.92E+08,-0.005056,66,6454.937406,Marsh_Shrub
55,0,8,B,1.92E+08,-0.163821,35,7310.29867,Marsh_Shrub
55,0,8,A,1.92E+08,-0.031128,30,84.15008851,Marsh_Shrub
55,0,8,U,1.92E+08,-0.005056,38,6353.580623,Marsh_Shrub
55,0,8,U,1.92E+08,-0.161123,73,4642.497771,Marsh_Shrub
55,0,8,U,1.92E+08,0.007133,1,5378.092984,Marsh_Shrub
55,0,8,U,1.92E+08,-0.107978,75,10755.93065,Marsh_Shrub
55,0,8,B,1.92E+08,-0.167057,14,4086.470211,Marsh_Shrub
55,0,8,U,1.92E+08,0.035736,41,9722.368363,Marsh_Shrub
55,0,8,U,1.92E+08,-0.387426,71,8580.753725,Marsh_Shrub
55,0,8,C,1.92E+08,-0.041881,3,1733.943457,Marsh_Shrub
55,0,8,U,1.92E+08,-0.264529,64,5779.920445,Marsh_Shrub
55,0,8,U,1.92E+08,-0.230169,43,4011.789984,Marsh_Shrub
55,0,8,U,1.92E+08,0.022322,79,9250.568534,Marsh_Shrub
55,0,8,U,1.92E+08,-0.287559,20,6681.135447,Marsh_Shrub
55,0,8,U,1.92E+08,-0.325688,3,4692.096623,Marsh_Shrub
55,0,9,A,1.46E+08,-0.126288,50,9840.008198,Marsh_Shrub
55,0,9,U,1.46E+08,-0.264529,55,6014.698516,Marsh_Shrub
55,0,9,U,1.46E+08,0.035736,78,9864.050702,Marsh_Shrub
55,0,9,A,1.46E+08,-0.185928,18,2919.875071,Marsh_Shrub
55,0,9,A,1.46E+08,-0.406079,79,9866.913379,Marsh_Shrub
55,0,9,A,1.46E+08,0.000707,66,11330.54774,Marsh_Shrub
55,0,9,D,1.46E+08,-0.40842,79,7903.325225,Marsh_Shrub
55,0,9,A,1.46E+08,-0.406079,8,9472.642051,Marsh_Shrub
55,0,9,A,1.46E+08,-0.277656,35,2959.06277,Marsh_Shrub
55,0,9,D,1.46E+08,-0.041881,17,1577.053171,Marsh_Shrub
55,0,9,A,1.46E+08,-0.158496,9,4675.178432,Marsh_Shrub
55,0,9,U,1.46E+08,-0.005056,44,6080.278708,Marsh_Shrub
55,0,9,A,1.46E+08,-0.244641,54,1943.634232,Marsh_Shrub
55,0,9,D,1.46E+08,-0.295648,17,6381.308944,Marsh_Shrub
55,0,9,A,1.46E+08,-0.325688,28,4149.63747,Marsh_Shrub
55,0,9,D,1.46E+08,-0.399288,12,7390.314362,Marsh_Shrub
55,0,9,A,1.46E+08,-0.325914,17,3979.235126,Marsh_Shrub
55,0,9,U,1.46E+08,0.022322,61,9007.534421,Marsh_Shrub
55,0,9,A,1.46E+08,-0.112776,60,10687.92892,Marsh_Shrub
55,0,9,A,1.46E+08,-0.282596,2,2921.361635,Marsh_Shrub
55,0,9,U,1.46E+08,-0.325914,3,4711.461454,Marsh_Shrub
55,0,9,U,1.46E+08,-0.047736,52,9147.214203,Marsh_Shrub
55,0,9,U,1.46E+08,0.027432,60,8006.06426,Marsh_Shrub
55,0,9,A,1.46E+08,-0.057261,77,12035.85451,Marsh_Shrub
55,0,9,U,1.46E+08,-0.378799,2,5350.831789,Marsh_Shrub
55,0,9,U,1.46E+08,-0.355802,7,6103.091059,Marsh_Shrub
55,0,9,U,1.46E+08,-0.112984,81,8998.60054,Marsh_Shrub
55,0,9,U,1.46E+08,-0.18288,14,3014.261646,Marsh_Shrub
55,0,9,A,1.46E+08,-0.222504,1,4300.34426,Marsh_Shrub
55,0,9,U,1.46E+08,-0.16315,0,3751.476179,Marsh_Shrub
55,0,9,A,1.46E+08,-0.112776,26,10944.35774,Marsh_Shrub
55,0,9,U,1.46E+08,-0.047736,73,8995.964985,Marsh_Shrub
55,0,9,U,1.46E+08,-0.107978,50,10301.81517,Marsh_Shrub
55,0,9,A,1.46E+08,-0.135611,51,4027.919201,Marsh_Shrub
55,0,9,A,1.46E+08,-0.185349,6,4904.667046,Marsh_Shrub
55,0,9,U,1.46E+08,-0.021998,59,11274.82516,Marsh_Shrub
55,0,9,U,1.46E+08,0.007133,1,5368.875075,Marsh_Shrub
55,0,9,A,1.46E+08,-0.167346,16,4908.372189,Marsh_Shrub
55,0,9,A,1.46E+08,-0.185098,22,3279.345594,Marsh_Shrub
55,0,9,U,1.46E+08,-0.38666,22,6602.521774,Marsh_Shrub
55,0,9,U,1.46E+08,-0.302643,37,3920.97906,Marsh_Shrub
55,0,9,U,1.46E+08,-0.327878,0,5664.230676,Marsh_Shrub
55,0,9,U,1.46E+08,-0.264529,71,5775.133766,Marsh_Shrub
55,0,9,U,1.46E+08,-0.355802,67,6689.909506,Marsh_Shrub
55,0,9,A,1.46E+08,-0.106671,79,10488.89365,Marsh_Shrub
55,0,9,U,1.46E+08,-0.239013,71,3283.565941,Marsh_Shrub
61,0,6,U,2.04E+08,-0.075658,0,4658.422927,Marsh_Shrub
61,0,6,U,2.04E+08,-0.29712,2,255.9848206,Marsh_Shrub
61,0,6,U,2.04E+08,-0.085344,2,2821.668966,Marsh_Shrub
61,0,6,U,2.04E+08,-0.181661,0,36.33746746,Marsh_Shrub
61,0,6,U,2.04E+08,-0.131064,3,3399.634209,Marsh_Shrub
61,0,6,U,2.04E+08,-0.153653,3,2120.489551,Marsh_Shrub
61,0,6,U,2.04E+08,0.006296,2,10075.59058,Marsh_Shrub
61,0,6,C,2.04E+08,-0.454248,2,2647.292235,Marsh_Shrub
61,0,6,B,2.04E+08,-0.425318,2,758.2278597,Marsh_Shrub
61,0,6,U,2.04E+08,-0.070026,0,6524.340516,Marsh_Shrub
61,0,6,U,2.04E+08,-0.269685,17,93.92722302,Marsh_Shrub
